mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	pedal	Pedal_<sym>keyboardPedalPed</sym>	decrescendo_hairpin	crescendo_hairpin	Ottava:8va	Trill:trill
47	45	721/8	737/8	0.125		13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	768									86						
47	45	361/4	369/4	0.125		7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	769									86						
47	45	723/8	739/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	770															
47	45	177/2	181/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	771															
47	45	355/4	363/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	772									87						
47	45	89	91	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	773									87						
47	45	357/4	365/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	774									87						
47	45	179/2	183/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	775		articStaccatoAbove													
47	45	359/4	367/4	0.0		5/16	5/16	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>accelerando"												
47	45	359/4	367/4	0.5		5/16	5/16	Chord	2/4	2	1	1/8		1/8	1	776		articTenutoAbove							88						
47	45	361/4	369/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	777															
48	46	181/2	185/2	0.125		0	0	Chord	2/4	1	1	1/32		1/32	1	778									89						
48	46	725/8	741/8	0.125		1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	779									89						
48	46	363/4	371/4	0.125		1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	780									89						
48	46	727/8	743/8	0.125		3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	781									89						
48	46	91	93	0.0		1/8	1/8	Spanner	2/4	1	1	0													89			5			
48	46	91	93	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	782									89			5			
48	46	729/8	745/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	783									89			5			
48	46	365/4	373/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	784									89			5			
48	46	731/8	747/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	785									89			5			
48	46	183/2	187/2	0.125		1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	786									89			5			
48	46	733/8	749/8	0.125		9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	787									89			5			
48	46	367/4	375/4	0.125		5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	788									89			5			
48	46	735/8	751/8	0.125		11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	789									89			5			
48	46	92	94	0.125		3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	790									89			5			
48	46	737/8	753/8	0.125		13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	791									89			5			
48	46	369/4	377/4	0.125		7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	792									89			5			
48	46	739/8	755/8	0.0		15/32	15/32	Spanner	2/4	1	1	0													89						
48	46	739/8	755/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	793									89						
48	46	181/2	185/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	794															
48	46	363/4	371/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	795		articStaccatoAbove							90						
48	46	91	93	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	796		articStaccatoAbove							90						
48	46	365/4	373/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	797		articStaccatoAbove							90						
48	46	183/2	187/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	798		articStaccatoAbove							90						
48	46	367/4	375/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	799		articStaccatoAbove							90						
48	46	92	94	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	800		articStaccatoAbove							90						
48	46	369/4	377/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	801		articStaccatoAbove							90						
49	47	185/2	189/2	0.125		0	0	Chord	2/4	1	1	1/32		1/32	1	802									89						
49	47	741/8	757/8	0.125		1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	803									89						
49	47	371/4	379/4	0.125		1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	804									89						
49	47	743/8	759/8	0.125		3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	805									89						
49	47	93	95	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	806									89						
49	47	745/8	761/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	807									89						
49	47	373/4	381/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	808									89						
49	47	747/8	763/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	809									89						
49	47	187/2	191/2	0.125		1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	810									89						
49	47	749/8	765/8	0.125		9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	811									89						
49	47	375/4	383/4	0.125		5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	812									89						
49	47	751/8	767/8	0.125		11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	813															
49	47	94	96	0.0		3/8	3/8	Dynamic	2/4	1	1	0					pp														
49	47	94	96	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	814															
49	47	377/4	385/4	0.0		7/16	7/16	Spanner	2/4	1	1	0																		2	
49	47	377/4	385/4	0.125		7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	815		articStaccatoAbove							91					2	
49	47	755/8	771/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	816		articStaccatoAbove							91					2	
49	47	185/2	189/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	817		articStaccatoAbove							90						
49	47	371/4	379/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	818		articStaccatoAbove							90						
49	47	93	95	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	819		articStaccatoAbove							90						
49	47	373/4	381/4	0.0		3/16	3/16	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>poco rit."												
49	47	373/4	381/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	820		articStaccatoAbove													
49	47	187/2	191/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	821		articStaccatoBelow							92						
49	47	375/4	383/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	822		articTenutoBelow							92						
49	47	94	96	0.0		3/8	3/8	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>poco"												
49	47	94	96	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	823		articTenutoBelow													
49	47	377/4	385/4	0.125		7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	824															
49	47	755/8	771/8	0.125		15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	825		articStaccatoBelow							93						
50	48	189/2	193/2	0.125		0	0	Chord	2/4	1	1	1/32		1/32	1	826		articStaccatoAbove							91					2	
50	48	757/8	773/8	0.125		1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	827		articStaccatoAbove												2	
50	48	379/4	387/4	0.0		1/16	1/16	Spanner	2/4	1	1	0																			
50	48	379/4	387/4	0.125		1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	828		articStaccatoAbove							94						
50	48	759/8	775/8	0.125		3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	829		articStaccatoAbove							94						
50	48	95	97	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	830		articStaccatoAbove							94						
50	48	761/8	777/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	831		articStaccatoAbove													
50	48	381/4	389/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	832		articStaccatoAbove							95						
50	48	763/8	779/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	833		articStaccatoAbove													
50	48	191/2	195/2	0.125		1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	834									96						
50	48	765/8	781/8	0.125		9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	835									96						
50	48	383/4	391/4	0.0		5/16	5/16	Chord	2/4	1	1	0	acciaccatura	1/8	1	836									96						
50	48	383/4	391/4	0.5		5/16	5/16	Chord	2/4	1	1	1/8		1/8	1	837									96						
50	48	385/4	393/4	0.125		7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	838									96						
50	48	771/8	787/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	839									96						
50	48	189/2	193/2	0.0		0	0	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>leggierissimo"						93						
50	48	189/2	193/2	0.0		0	0	Spanner	2/4	2	1	0													93				4		
50	48	189/2	193/2	0.125		0	0	Chord	2/4	2	1	1/32		1/32	1	840		articStaccatoBelow							93				4		
50	48	757/8	773/8	0.125		1/32	1/32	Chord	2/4	2	1	1/32		1/32	1	841		articStaccatoBelow							93				4		
50	48	379/4	387/4	0.125		1/16	1/16	Chord	2/4	2	1	1/32		1/32	1	842		articStaccatoBelow							93				4		
50	48	759/8	775/8	0.125		3/32	3/32	Chord	2/4	2	1	1/32		1/32	1	843		articStaccatoBelow							93				4		
50	48	95	97	0.125		1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	844		articStaccatoBelow							93				4		
50	48	761/8	777/8	0.125		5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	845		articStaccatoBelow							93				4		
50	48	381/4	389/4	0.125		3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	846		articStaccatoBelow							93				4		
50	48	763/8	779/8	0.125		7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	847		articStaccatoBelow							93				4		
50	48	191/2	195/2	0.0		1/4	1/4	Spanner	2/4	2	1	0													93						
50	48	191/2	195/2	0.125		1/4	1/4	Chord	2/4	2	1	1/32		1/32	1	848		articStaccatoBelow							93						
50	48	765/8	781/8	0.125		9/32	9/32	Chord	2/4	2	1	1/32		1/32	1	849		articStaccatoBelow							93						
50	48	383/4	391/4	0.125		5/16	5/16	Chord	2/4	2	1	1/32		1/32	1	850		articStaccatoBelow							93						
50	48	767/8	783/8	0.125		11/32	11/32	Chord	2/4	2	1	1/32		1/32	1	851		articStaccatoBelow							93						
50	48	96	98	0.125		3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	852		articStaccatoBelow							93						
50	48	769/8	785/8	0.125		13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	853		articStaccatoBelow							93						
50	48	385/4	393/4	0.125		7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	854		articStaccatoBelow							93						
50	48	771/8	787/8	0.125		15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	855		articStaccatoBelow													
51	49	193/2	197/2	0.125		0	0	Chord	2/4	1	1	1/32		1/32	1	856									96						
51	49	773/8	789/8	0.125		1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	857									96						
51	49	387/4	395/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	858															
51	49	97	99	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	859									97						
51	49	777/8	793/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	860									97						
51	49	389/4	397/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	861									97						
51	49	195/2	199/2	0.125		1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	862									97						
51	49	781/8	797/8	0.125		9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	863									97						
51	49	391/4	399/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	864									97						
51	49	98	100	0.0		3/8	3/8	StaffText	2/4	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>riten."						97						
51	49	98	100	0.375		3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	865									97						
51	49	787/8	803/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	866		ornamentTrill							97						
51	49	787/8	803/8	0.125		15/32	15/32	Chord	2/4	1	2	1/32		1/32	1	867															
51	49	193/2	197/2	0.0		0	0	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>molto calando"												
51	49	193/2	197/2	0.125		0	0	Chord	2/4	2	1	1/32		1/32	1	868		articStaccatoAbove							98						
51	49	773/8	789/8	0.125		1/32	1/32	Chord	2/4	2	1	1/32		1/32	1	869		articStaccatoAbove							98						
51	49	387/4	395/4	0.125		1/16	1/16	Chord	2/4	2	1	1/32		1/32	1	870		articStaccatoAbove							98						
51	49	775/8	791/8	0.125		3/32	3/32	Chord	2/4	2	1	1/32		1/32	1	871		articStaccatoAbove							98						
51	49	97	99	0.125		1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	872		articStaccatoAbove							98						
51	49	777/8	793/8	0.125		5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	873		articStaccatoAbove							98						
51	49	389/4	397/4	0.125		3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	874		articStaccatoAbove							98						
51	49	779/8	795/8	0.125		7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	875		articStaccatoAbove													
51	49	195/2	199/2	0.125		1/4	1/4	Chord	2/4	2	1	1/32		1/32	1	876		articStaccatoAbove							99						
51	49	781/8	797/8	0.125		9/32	9/32	Chord	2/4	2	1	1/32		1/32	1	877		articStaccatoAbove													
51	49	98	100	0.125		3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	878		articStaccatoBelow							100						
51	49	785/8	801/8	0.125		13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	879		articStaccatoBelow													
52	50	197/2	201/2	0.0		0	0	Dynamic	2/4	1	1	0					pp								97						
52	50	197/2	201/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	880									97, 101						
52	50	99	101	1.5		1/8	1/8	Chord	2/4	1	1	3/8		1/4	3/2	881															
52	50	197/2	201/2	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	882															
52	50	99	101	1.5		1/8	1/8	Chord	2/4	1	2	3/8		1/4	3/2	883															
52	50	395/4	403/4	0.0		1/16	1/16	Spanner	2/4	2	1	0														1	1				
52	50	395/4	403/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	884										1	1				
52	50	99	101	0.0		1/8	1/8	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>Attacca ad libitum"							1	1				
52	50	99	101	1.5		1/8	1/8	Chord	2/4	2	1	3/8		1/4	3/2	885										1	1				
53	51	201/2	205/2	2.0		0	0	Chord	2/4	1	1	1/2		1/2	1	886															
53	51	201/2	205/2	2.0		0	0	Chord	2/4	1	2	1/2		1/2	1	887															
53	51	201/2	205/2	2.0		0	0	Chord	2/4	2	1	1/2		1/2	1	888										1	1				
54	52	205/2	209/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	889															
54	52	103	105	0.0		1/8	1/8	Dynamic	2/4	1	1	0					f														
54	52	103	105	0.0		1/8	1/8	Tempo	2/4	1	1	0								Vivoinstantamente𝅘𝅥=92	92.0	Vivoinstantamente𝅘𝅥	92.0	1.0							
54	52	103	105	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	890									102						
54	52	825/8	841/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	891									102						
54	52	413/4	421/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	892									102						
54	52	827/8	843/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	893									102						
54	52	207/2	211/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	894		articStaccatoAbove													
54	52	104	106	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	895		articStaccatoAbove													
54	52	205/2	209/2	0.0		0	0	Spanner	2/4	2	1	0																			
54	52	103	105	0.125		1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	896									103						
54	52	825/8	841/8	0.125		5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	897									103						
54	52	413/4	421/4	0.125		3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	898									103						
54	52	827/8	843/8	0.125		7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	899									103						
54	52	207/2	211/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	900		articStaccatoAbove													
54	52	104	106	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	901		articStaccatoAbove													
55	53	209/2	213/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	902		articStaccatoBelow													
55	53	105	107	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	903									104						
55	53	841/8	857/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	904									104						
55	53	421/4	429/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	905									104						
55	53	843/8	859/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	906									104						
55	53	211/2	215/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	907		articStaccatoBelow													
55	53	106	108	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	908		articStaccatoBelow													
55	53	209/2	213/2	0.0		0	0	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>risoluto"												
55	53	209/2	213/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	909		articStaccatoAbove													
55	53	105	107	1.0		1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	910		articTenutoBelow													
55	53	106	108	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	911		articStaccatoBelow													
56	54	213/2	217/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	912		articStaccatoBelow													
56	54	107	109	0.0		1/8	1/8	StaffText	2/4	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>cantando"												
56	54	107	109	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	913									105						
56	54	857/8	873/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	914									105						
56	54	429/4	437/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	915									105						
56	54	859/8	875/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	916									105						
56	54	215/2	219/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	917															
56	54	108	110	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	918		articTenutoAbove													
56	54	107	109	1.0		1/8	1/8	Chord	2/4	1	2	1/4		1/4	1	919															
56	54	108	110	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	920															
56	54	213/2	217/2	0.0		0	0	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>tranquillo"												
56	54	213/2	217/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	921		articStaccatoBelow													
56	54	107	109	1.0		1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	922									106						
56	54	108	110	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	923									106						
57	55	217/2	221/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	924		articTenutoAbove													
57	55	109	111	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	925									107						
57	55	219/2	223/2	0.0		1/4	1/4	Chord	2/4	1	1	0	acciaccatura	1/8	1	926									107						
57	55	219/2	223/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	927									107						
57	55	441/4	449/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	928									107						
57	55	217/2	221/2	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	929															
57	55	217/2	221/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	930									106						
57	55	109	111	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	931									106						
57	55	219/2	223/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	932									106						
57	55	110	112	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	933									106						
58	56	221/2	225/2	0.0		0	0	Dynamic	2/4	1	1	0					p														
58	56	221/2	225/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	934															
58	56	111	113	0.0		1/8	1/8	StaffText	2/4	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>rinforzando"												
58	56	111	113	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	935									108						
58	56	889/8	905/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	936									108						
58	56	445/4	453/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	937									108						
58	56	891/8	907/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	938									108						
58	56	223/2	227/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	939		articStaccatoBelow													
58	56	112	114	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	940		articStaccatoBelow													
58	56	221/2	225/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	941															
58	56	111	113	0.0		1/8	1/8	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>risoluto"												
58	56	111	113	1.0		1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	942		articTenutoBelow													
58	56	112	114	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	943		articStaccatoBelow													
59	57	225/2	229/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	944		articStaccatoBelow													
59	57	113	115	0.0		1/8	1/8	StaffText	2/4	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>cantando"												
59	57	113	115	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	945									109						
59	57	905/8	921/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	946									109						
59	57	453/4	461/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	947									109						
59	57	907/8	923/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	948									109						
59	57	227/2	231/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	949															
59	57	114	116	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	950		articTenutoAbove													
59	57	113	115	1.0		1/8	1/8	Chord	2/4	1	2	1/4		1/4	1	951															
59	57	114	116	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	952															
59	57	225/2	229/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	953		articStaccatoBelow													
59	57	113	115	0.0		1/8	1/8	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>tranq."												
59	57	113	115	1.0		1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	954									110						
59	57	114	116	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	955									110						
60	58	229/2	233/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	956		articTenutoAbove													
60	58	115	117	0.0		1/8	1/8	Spanner	2/4	1	1	0																6			
60	58	115	117	0.0		1/8	1/8	Chord	2/4	1	1	0	acciaccatura	1/8	1	957												6			
60	58	115	117	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	958									111			6			
60	58	231/2	235/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	959									111			6			
60	58	465/4	473/4	0.0		7/16	7/16	Spanner	2/4	1	1	0													111						
60	58	465/4	473/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	960									111						
60	58	229/2	233/2	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	961															
60	58	229/2	233/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	962									110						
60	58	115	117	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	963									110						
60	58	231/2	235/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	964									110						
60	58	116	118	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	965									110						
61	59	233/2	237/2	0.0		0	0	Dynamic	2/4	1	1	0					p														
61	59	233/2	237/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	966															
61	59	117	119	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	967									112						
61	59	937/8	953/8	0.0		5/32	5/32	StaffText	2/4	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>risoluto"						112						
61	59	937/8	953/8	0.0		5/32	5/32	StaffText	2/4	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>rinforz."						112						
61	59	937/8	953/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	968									112						
61	59	469/4	477/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	969									112						
61	59	939/8	955/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	970									112						
61	59	235/2	239/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	971		articStaccatoBelow													
61	59	118	120	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	972		articStaccatoBelow													
61	59	233/2	237/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	973															
61	59	117	119	1.0		1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	974		articTenutoBelow													
61	59	118	120	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	975		articStaccatoBelow													
62	60	237/2	241/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	976		articStaccatoBelow													
62	60	119	121	0.0		1/8	1/8	StaffText	2/4	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>cantando"												
62	60	119	121	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	977									113						
62	60	953/8	969/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	978									113						
62	60	477/4	485/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	979									113						
62	60	955/8	971/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	980									113						
62	60	239/2	243/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	981		articStaccatoAbove													
62	60	120	122	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	982		articTenutoAbove													
62	60	119	121	1.0		1/8	1/8	Chord	2/4	1	2	1/4		1/4	1	983		articStaccatoBelow													
62	60	120	122	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	984															
62	60	237/2	241/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	985		articStaccatoBelow													
62	60	119	121	1.0		1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	986									114						
62	60	120	122	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	987									114						
63	61	241/2	245/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	988		articTenutoAbove													
63	61	121	123	0.0		1/8	1/8	Spanner	2/4	1	1	0																7			
63	61	121	123	0.0		1/8	1/8	Chord	2/4	1	1	0	acciaccatura	1/8	1	989												7			
63	61	121	123	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	990									115			7			
63	61	243/2	247/2	1.0		1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	991									115			7			
